OBJECTID_1,OBJECTID,STATE,COUNTY,TRACT,BLKGRP,SUM_POP100,SUM_HU100,SUM_TotPop,SUM_HispPo,SUM_NonHis,SUM_NHOneR,SUM_NH_Whi,SUM_NH_Bla,SUM_NH_AmI,SUM_NH_Asi,SUM_NH_Haw,SUM_NH_Oth,SUM_NH_2or,SUM_VAP_To,SUM_VAP_Hi,SUM_VAP_No,SUM_VAP_NH,SUM_VAP__1,SUM_VAP__2,SUM_VAP__3,SUM_VAP__4,SUM_VAP_Ha,SUM_VAP__5,SUM_VAP__6,SUM_TotHou,SUM_OccHU,SUM_Vacant,BG_ID,GEOID,BG_ID_1,Median_HHI
1379,1379,48,201,522401,1,880,361,880,236,644,622,576,11,1,27,2,5,22,718,162,556,543,505,8,1,26,2,1,13,361,346,15,482015224011,15000US482015224011,482015224011,89009
1380,1380,48,201,522401,2,1197,509,1197,290,907,895,813,27,3,49,0,3,12,966,188,778,770,701,19,2,46,0,2,8,509,483,26,482015224012,15000US482015224012,482015224012,76333
1381,1381,48,201,522401,3,1696,865,1696,939,757,747,609,59,7,53,2,17,10,1274,657,617,611,498,48,7,47,2,9,6,865,613,252,482015224013,15000US482015224013,482015224013,34010
1382,1382,48,201,522401,4,1486,514,1486,1266,220,202,112,32,0,54,0,4,18,994,833,161,147,83,20,0,40,0,4,14,514,418,96,482015224014,15000US482015224014,482015224014,25656
1383,1383,48,201,522402,1,3020,951,3020,1947,1073,1049,891,83,4,58,4,9,24,2032,1138,894,876,769,51,4,42,3,7,18,951,895,56,482015224021,15000US482015224021,482015224021,63444
1384,1384,48,201,522402,2,900,361,900,386,514,512,422,29,8,45,1,7,2,680,250,430,429,366,18,6,35,1,3,1,361,342,19,482015224022,15000US482015224022,482015224022,61875
1385,1385,48,201,522500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015225001,15000US482015225001,482015225001,175000
1386,1386,48,201,530100,1,973,391,973,847,126,121,42,71,0,8,0,0,5,672,567,105,100,33,60,0,7,0,0,5,391,321,70,482015301001,15000US482015301001,482015301001,37545
1387,1387,48,201,530100,2,2419,1050,2419,1731,688,680,392,273,1,7,0,7,8,1725,1139,586,580,357,211,1,6,0,5,6,1050,833,217,482015301002,15000US482015301002,482015301002,30915
1388,1388,48,201,530100,3,1241,496,1241,884,357,350,246,91,2,7,0,4,7,855,545,310,305,221,74,2,7,0,1,5,496,426,70,482015301003,15000US482015301003,482015301003,27440
1389,1389,48,201,530100,4,1600,798,1600,1093,507,498,330,152,1,10,0,5,9,1220,765,455,446,306,128,1,9,0,2,9,798,687,111,482015301004,15000US482015301004,482015301004,34155
1390,1390,48,201,530200,1,1124,648,1124,254,870,852,794,23,1,33,0,1,18,890,182,708,697,650,20,1,25,0,1,11,648,477,171,482015302001,15000US482015302001,482015302001,91429
1391,1391,48,201,530200,2,1501,729,1501,658,843,824,732,34,6,48,2,2,19,1214,472,742,727,651,23,5,45,2,1,15,729,617,112,482015302002,15000US482015302002,482015302002,43675
1392,1392,48,201,530200,3,748,297,748,333,415,410,357,40,4,8,0,1,5,611,235,376,374,322,39,4,8,0,1,2,297,287,10,482015302003,15000US482015302003,482015302003,57841
1393,1393,48,201,530300,1,688,332,688,202,486,477,5,470,1,0,0,1,9,525,116,409,403,5,396,1,0,0,1,6,332,265,67,482015303001,15000US482015303001,482015303001,18646
1394,1394,48,201,530300,2,504,283,504,150,354,347,9,334,1,0,0,3,7,397,85,312,306,8,295,0,0,0,3,6,283,220,63,482015303002,15000US482015303002,482015303002,20417
1395,1395,48,201,530300,3,1208,616,1208,337,871,868,24,833,4,3,0,4,3,911,194,717,715,21,685,3,2,0,4,2,616,463,153,482015303003,15000US482015303003,482015303003,22993
1396,1396,48,201,530400,1,1620,647,1620,681,939,935,26,901,0,8,0,0,4,1217,435,782,781,20,755,0,6,0,0,1,647,549,98,482015304001,15000US482015304001,482015304001,21125
1397,1397,48,201,530400,2,982,428,982,422,560,555,95,454,3,2,0,1,5,764,266,498,493,94,393,3,2,0,1,5,428,365,63,482015304002,15000US482015304002,482015304002,20959
1398,1398,48,201,530500,1,1525,540,1525,701,824,818,58,743,3,8,1,5,6,1071,417,654,650,45,590,3,8,1,3,4,540,468,72,482015305001,15000US482015305001,482015305001,24500
1399,1399,48,201,530500,2,1642,661,1642,817,825,823,98,715,4,4,0,2,2,1246,557,689,689,82,599,2,4,0,2,0,661,526,135,482015305002,15000US482015305002,482015305002,45000
1400,1400,48,201,530500,3,1596,647,1596,911,685,680,50,611,3,10,0,6,5,1125,564,561,557,40,501,2,10,0,4,4,647,519,128,482015305003,15000US482015305003,482015305003,20060
1401,1401,48,201,530600,1,2119,715,2119,1168,951,930,417,493,4,11,0,5,21,1564,720,844,829,388,421,4,11,0,5,15,715,638,77,482015306001,15000US482015306001,482015306001,24526
1402,1402,48,201,530600,2,1493,681,1493,740,753,747,128,610,1,7,0,1,6,1109,470,639,634,117,508,1,7,0,1,5,681,526,155,482015306002,15000US482015306002,482015306002,40625
1403,1403,48,201,530700,1,1712,575,1712,1400,312,309,144,160,1,2,0,2,3,1181,925,256,253,118,132,1,2,0,0,3,575,487,88,482015307001,15000US482015307001,482015307001,25362
1404,1404,48,201,530700,2,2500,799,2500,1580,920,909,196,701,4,4,0,4,11,1571,971,600,597,181,407,3,4,0,2,3,799,768,31,482015307002,15000US482015307002,482015307002,28158
1405,1405,48,201,530700,3,1394,432,1394,627,767,767,103,657,0,7,0,0,0,949,409,540,540,95,438,0,7,0,0,0,432,405,27,482015307003,15000US482015307003,482015307003,26188
1406,1406,48,201,530800,1,1216,531,1216,175,1041,1028,52,968,6,2,0,0,13,912,108,804,794,22,764,6,2,0,0,10,531,443,88,482015308001,15000US482015308001,482015308001,18625
1407,1407,48,201,530800,2,812,312,812,115,697,696,16,679,1,0,0,0,1,584,74,510,510,13,497,0,0,0,0,0,312,274,38,482015308002,15000US482015308002,482015308002,18750
1408,1408,48,201,530800,3,1821,863,1821,229,1592,1582,203,1369,2,6,0,2,10,1531,148,1383,1375,183,1183,2,5,0,2,8,863,802,61,482015308003,15000US482015308003,482015308003,56193
1409,1409,48,201,530900,1,1152,420,1152,867,285,273,193,76,1,2,0,1,12,817,574,243,237,170,63,1,2,0,1,6,420,358,62,482015309001,15000US482015309001,482015309001,30625
1410,1410,48,201,530900,2,1584,701,1584,443,1141,1125,761,346,1,13,0,4,16,1225,290,935,924,658,250,1,12,0,3,11,701,659,42,482015309002,15000US482015309002,482015309002,39473
1411,1411,48,201,530900,3,1451,632,1451,221,1230,1220,1185,14,4,16,0,1,10,1180,159,1021,1016,985,13,4,13,0,1,5,632,611,21,482015309003,15000US482015309003,482015309003,64129
1412,1412,48,201,531000,1,1320,619,1320,346,974,957,907,14,5,30,0,1,17,1050,240,810,802,758,14,3,26,0,1,8,619,578,41,482015310001,15000US482015310001,482015310001,76875
1413,1413,48,201,531000,2,2309,1046,2309,747,1562,1532,1470,27,5,28,0,2,30,1784,508,1276,1258,1204,25,2,25,0,2,18,1046,961,85,482015310002,15000US482015310002,482015310002,75766
1414,1414,48,201,531100,1,1152,584,1152,291,861,847,812,14,3,18,0,0,14,956,207,749,740,709,13,2,16,0,0,9,584,546,38,482015311001,15000US482015311001,482015311001,65648
1415,1415,48,201,531100,2,1702,753,1702,663,1039,1022,953,37,9,20,2,1,17,1330,443,887,877,817,28,9,20,2,1,10,753,694,59,482015311002,15000US482015311002,482015311002,60134
1416,1416,48,201,531200,1,1066,521,1066,646,420,411,184,218,3,3,3,0,9,718,413,305,302,168,128,3,3,0,0,3,521,359,162,482015312001,15000US482015312001,482015312001,33750
1417,1417,48,201,531200,2,1276,657,1276,292,984,974,914,9,0,48,0,3,10,1090,214,876,870,814,9,0,44,0,3,6,657,619,38,482015312002,15000US482015312002,482015312002,54805
1418,1418,48,201,531200,3,820,427,820,203,617,610,563,36,4,5,1,1,7,692,160,532,529,485,33,4,5,1,1,3,427,403,24,482015312003,15000US482015312003,482015312003,58942
1419,1419,48,201,531300,1,1884,727,1884,1518,366,344,136,196,2,8,0,2,22,1262,971,291,282,124,150,2,4,0,2,9,727,578,149,482015313001,15000US482015313001,482015313001,33117
1420,1420,48,201,531300,2,1513,709,1513,495,1018,998,882,68,2,45,0,1,20,1280,359,921,905,796,63,2,43,0,1,16,709,668,41,482015313002,15000US482015313002,482015313002,51287
1421,1421,48,201,531300,3,1983,1075,1983,1227,756,745,268,447,1,22,1,6,11,1473,839,634,626,247,353,1,21,1,3,8,1075,890,185,482015313003,15000US482015313003,482015313003,29330
1422,1422,48,201,531400,1,2053,1015,2053,788,1265,1240,1161,39,4,36,0,0,25,1683,547,1136,1118,1051,32,4,31,0,0,18,1015,964,51,482015314001,15000US482015314001,482015314001,52723
1423,1423,48,201,531500,1,945,421,945,355,590,583,552,13,3,13,0,2,7,767,253,514,511,486,9,3,13,0,0,3,421,401,20,482015315001,15000US482015315001,482015315001,50119
1424,1424,48,201,531500,2,655,283,655,265,390,390,364,11,2,13,0,0,0,538,200,338,338,319,5,2,12,0,0,0,283,272,11,482015315002,15000US482015315002,482015315002,87143
1425,1425,48,201,531500,3,1420,602,1420,665,755,747,527,178,1,40,0,1,8,1088,462,626,622,460,127,1,33,0,1,4,602,562,40,482015315003,15000US482015315003,482015315003,40000
1426,1426,48,201,531600,1,1473,700,1473,323,1150,1121,1043,59,4,15,0,0,29,1185,226,959,945,887,45,3,10,0,0,14,700,648,52,482015316001,15000US482015316001,482015316001,81042
1427,1427,48,201,531600,2,1350,540,1350,701,649,640,556,75,1,7,0,1,9,1033,461,572,566,492,65,1,7,0,1,6,540,508,32,482015316002,15000US482015316002,482015316002,58065
1428,1428,48,201,531700,1,1244,589,1244,196,1048,1033,964,36,6,24,0,3,15,999,143,856,846,801,19,5,20,0,1,10,589,548,41,482015317001,15000US482015317001,482015317001,73882
1429,1429,48,201,531700,2,1585,793,1585,336,1249,1232,1180,24,1,23,2,2,17,1308,246,1062,1053,1008,18,1,22,2,2,9,793,740,53,482015317002,15000US482015317002,482015317002,68200
1430,1430,48,201,531800,1,1756,634,1756,328,1428,1414,40,1365,7,0,0,2,14,1201,174,1027,1019,27,983,7,0,0,2,8,634,562,72,482015318001,15000US482015318001,482015318001,24795
1431,1431,48,201,531800,2,596,271,596,158,438,433,21,410,1,1,0,0,5,464,100,364,361,19,340,1,1,0,0,3,271,221,50,482015318002,15000US482015318002,482015318002,14904
1432,1432,48,201,531900,1,1804,600,1804,395,1409,1405,38,1360,2,4,0,1,4,1213,258,955,952,28,917,2,4,0,1,3,600,566,34,482015319001,15000US482015319001,482015319001,30304
1433,1433,48,201,531900,2,1383,438,1383,479,904,888,9,878,1,0,0,0,16,963,288,675,663,6,656,1,0,0,0,12,438,401,37,482015319002,15000US482015319002,482015319002,30000
1434,1434,48,201,531900,3,1521,586,1521,168,1353,1348,18,1316,0,14,0,0,5,1085,101,984,980,13,953,0,14,0,0,4,586,539,47,482015319003,15000US482015319003,482015319003,42625
1435,1435,48,201,532001,1,1202,839,1202,248,954,931,46,870,1,13,0,1,23,816,160,656,643,44,589,0,10,0,0,13,839,483,356,482015320011,15000US482015320011,482015320011,22868
1436,1436,48,201,532001,2,618,818,618,96,522,518,147,356,5,7,0,3,4,525,68,457,454,134,309,3,7,0,1,3,818,329,489,482015320012,15000US482015320012,482015320012,13826
1437,1437,48,201,532001,3,990,725,990,238,752,750,168,572,2,8,0,0,2,703,160,543,543,154,381,2,6,0,0,0,725,400,325,482015320013,15000US482015320013,482015320013,20076
1438,1438,48,201,532001,4,2057,1407,2057,886,1171,1152,100,1032,5,12,0,3,19,1375,559,816,804,85,702,4,10,0,3,12,1407,782,625,482015320014,15000US482015320014,482015320014,12973
1439,1439,48,201,532002,1,1008,431,1008,322,686,670,498,156,3,10,0,3,16,794,223,571,559,417,131,3,5,0,3,12,431,408,23,482015320021,15000US482015320021,482015320021,76883
1440,1440,48,201,532100,1,2275,991,2275,1349,926,912,266,585,4,57,0,0,14,1604,887,717,703,228,417,3,55,0,0,14,991,863,128,482015321001,15000US482015321001,482015321001,20132
1441,1441,48,201,532100,2,715,300,715,278,437,428,54,362,0,12,0,0,9,480,168,312,306,51,244,0,11,0,0,6,300,242,58,482015321002,15000US482015321002,482015321002,28850
1442,1442,48,201,532100,3,1438,611,1438,415,1023,1009,899,67,5,34,3,1,14,1186,292,894,885,798,48,5,31,2,1,9,611,589,22,482015321003,15000US482015321003,482015321003,63684
1443,1443,48,201,532100,4,1349,847,1349,621,728,717,106,606,1,3,0,1,11,902,404,498,493,70,418,1,3,0,1,5,847,504,343,482015321004,15000US482015321004,482015321004,21549
1444,1444,48,201,532200,1,1078,676,1078,392,686,681,54,619,1,3,0,4,5,718,269,449,445,46,394,1,3,0,1,4,676,385,291,482015322001,15000US482015322001,482015322001,35000
1445,1445,48,201,532200,2,1712,793,1712,619,1093,1075,345,707,5,17,0,1,18,1203,363,840,826,334,471,4,16,0,1,14,793,703,90,482015322002,15000US482015322002,482015322002,31125
1446,1446,48,201,532300,1,1122,478,1122,407,715,710,645,47,6,9,0,3,5,888,268,620,617,564,39,6,6,0,2,3,478,454,24,482015323001,15000US482015323001,482015323001,45833
1447,1447,48,201,532300,2,73,29,73,19,54,54,31,7,0,16,0,0,0,61,16,45,45,26,4,0,15,0,0,0,29,27,2,482015323002,15000US482015323002,482015323002,
1448,1448,48,201,532300,3,1736,884,1736,693,1043,1032,303,646,1,76,1,5,11,1248,462,786,782,272,440,1,64,1,4,4,884,728,156,482015323003,15000US482015323003,482015323003,33503
1449,1449,48,201,532300,4,2589,1445,2589,990,1599,1562,481,938,1,122,2,18,37,1983,664,1319,1293,438,736,1,103,2,13,26,1445,1280,165,482015323004,15000US482015323004,482015323004,48362
1450,1450,48,201,532400,1,1872,524,1872,1499,373,369,229,119,2,17,0,2,4,1282,967,315,313,214,86,2,10,0,1,2,524,501,23,482015324001,15000US482015324001,482015324001,58000
1451,1451,48,201,532400,2,2334,788,2334,1167,1167,1144,819,196,11,117,0,1,23,1664,744,920,903,682,127,6,88,0,0,17,788,754,34,482015324002,15000US482015324002,482015324002,69911
1452,1452,48,201,532400,3,224,76,224,124,100,100,76,22,0,0,1,1,0,164,83,81,81,67,12,0,0,1,1,0,76,74,2,482015324003,15000US482015324003,482015324003,41059
1453,1453,48,201,532501,3,674,170,674,533,141,139,90,36,2,11,0,0,2,464,352,112,111,81,21,1,8,0,0,1,170,165,5,482015325013,15000US482015325013,482015325013,48527
1454,1454,48,201,532502,1,1144,359,1144,779,365,352,249,89,1,9,0,4,13,775,464,311,298,231,59,0,7,0,1,13,359,339,20,482015325021,15000US482015325021,482015325021,46810
1455,1455,48,201,532502,2,1450,377,1450,1115,335,328,172,84,5,63,0,4,7,956,702,254,250,140,52,2,53,0,3,4,377,363,14,482015325022,15000US482015325022,482015325022,44167
1456,1456,48,201,532502,3,2968,799,2968,2382,586,575,299,233,1,36,0,6,11,1950,1492,458,453,259,160,1,30,0,3,5,799,765,34,482015325023,15000US482015325023,482015325023,42083
1457,1457,48,201,532600,1,276,131,276,222,54,54,2,46,0,3,0,3,0,176,134,42,42,2,36,0,3,0,1,0,131,82,49,482015326001,15000US482015326001,482015326001,27258
1458,1458,48,201,532600,2,1409,453,1409,632,777,763,180,555,1,25,0,2,14,1009,412,597,595,167,406,1,21,0,0,2,453,426,27,482015326002,15000US482015326002,482015326002,54519
1459,1459,48,201,532600,3,284,76,284,172,112,112,19,89,3,1,0,0,0,184,105,79,79,17,58,3,1,0,0,0,76,68,8,482015326003,15000US482015326003,482015326003,46705
1460,1460,48,201,532700,1,947,409,947,229,718,694,255,393,4,38,2,2,24,763,154,609,596,242,311,2,37,2,2,13,409,385,24,482015327001,15000US482015327001,482015327001,57165
1461,1461,48,201,532700,2,851,320,851,269,582,581,277,292,2,9,0,1,1,650,172,478,477,246,221,1,8,0,1,1,320,298,22,482015327002,15000US482015327002,482015327002,61117
1462,1462,48,201,532700,3,866,323,866,318,548,542,274,254,3,10,0,1,6,676,217,459,455,256,188,3,7,0,1,4,323,304,19,482015327003,15000US482015327003,482015327003,40605
1463,1463,48,201,532800,1,1684,718,1684,731,953,936,389,473,4,66,2,2,17,1242,484,758,748,353,336,3,53,2,1,10,718,613,105,482015328001,15000US482015328001,482015328001,44091
1464,1464,48,201,532900,1,151,104,151,112,39,39,4,35,0,0,0,0,0,87,61,26,26,4,22,0,0,0,0,0,104,46,58,482015329001,15000US482015329001,482015329001,47788
1465,1465,48,201,532900,2,262,191,262,239,23,23,3,20,0,0,0,0,0,170,152,18,18,3,15,0,0,0,0,0,191,88,103,482015329002,15000US482015329002,482015329002,49474
1466,1466,48,201,533000,1,1416,727,1416,424,992,981,22,940,8,10,0,1,11,1025,270,755,750,20,714,8,8,0,0,5,727,530,197,482015330001,15000US482015330001,482015330001,23632
1467,1467,48,201,533100,1,1828,718,1828,584,1244,1224,346,821,13,42,0,2,20,1323,371,952,940,311,584,8,36,0,1,12,718,619,99,482015331001,15000US482015331001,482015331001,49881
1468,1468,48,201,533100,2,2230,798,2230,264,1966,1957,6,1938,4,9,0,0,9,1397,148,1249,1245,6,1229,1,9,0,0,4,798,755,43,482015331002,15000US482015331002,482015331002,18734
1469,1469,48,201,533100,3,2391,796,2391,741,1650,1624,173,1404,2,43,0,2,26,1716,485,1231,1218,155,1020,2,39,0,2,13,796,762,34,482015331003,15000US482015331003,482015331003,53583
1470,1470,48,201,533200,1,931,389,931,106,825,817,3,810,2,2,0,0,8,676,56,620,613,3,606,2,2,0,0,7,389,333,56,482015332001,15000US482015332001,482015332001,30573
1471,1471,48,201,533200,2,1049,481,1049,298,751,739,40,679,7,13,0,0,12,712,192,520,513,35,466,2,10,0,0,7,481,339,142,482015332002,15000US482015332002,482015332002,23462
1472,1472,48,201,533200,3,1242,656,1242,247,995,981,139,793,0,48,0,1,14,969,170,799,791,130,615,0,46,0,0,8,656,519,137,482015332003,15000US482015332003,482015332003,31295
1473,1473,48,201,533300,1,2368,915,2368,511,1857,1833,23,1785,3,20,0,2,24,1693,335,1358,1347,18,1305,2,20,0,2,11,915,844,71,482015333001,15000US482015333001,482015333001,26276
1474,1474,48,201,533300,2,1970,735,1970,285,1685,1667,28,1636,1,0,1,1,18,1331,171,1160,1150,22,1125,1,0,1,1,10,735,674,61,482015333002,15000US482015333002,482015333002,19055
1475,1475,48,201,533300,3,651,288,651,65,586,584,3,581,0,0,0,0,2,511,46,465,464,3,461,0,0,0,0,1,288,236,52,482015333003,15000US482015333003,482015333003,32039
1476,1476,48,201,533300,4,891,375,891,52,839,834,7,813,5,5,0,4,5,712,34,678,673,7,653,5,5,0,3,5,375,336,39,482015333004,15000US482015333004,482015333004,27273
1477,1477,48,201,533400,1,1573,615,1573,138,1435,1423,15,1402,1,1,1,3,12,1183,78,1105,1100,15,1080,1,1,1,2,5,615,567,48,482015334001,15000US482015334001,482015334001,17411
1478,1478,48,201,533400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015334003,15000US482015334003,482015334003,55515
1479,1479,48,201,533400,4,2062,597,2062,1080,982,975,65,882,1,20,0,7,7,1397,650,747,744,57,669,0,13,0,5,3,597,570,27,482015334004,15000US482015334004,482015334004,38868
1480,1480,48,201,533500,1,2069,605,2069,1372,697,674,250,301,4,118,0,1,23,1462,878,584,566,232,242,3,88,0,1,18,605,581,24,482015335001,15000US482015335001,482015335001,47188
1481,1481,48,201,533500,2,1447,410,1447,972,475,474,256,189,1,28,0,0,1,991,597,394,393,229,140,1,23,0,0,1,410,393,17,482015335002,15000US482015335002,482015335002,54444
1482,1482,48,201,533500,3,846,253,846,627,219,210,98,101,0,11,0,0,9,593,416,177,169,86,72,0,11,0,0,8,253,245,8,482015335003,15000US482015335003,482015335003,48229
1483,1483,48,201,533600,1,2,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,482015336001,15000US482015336001,482015336001,21422
1484,1484,48,201,533701,1,767,240,767,736,31,30,9,17,1,3,0,0,1,478,458,20,19,5,12,0,2,0,0,1,240,204,36,482015337011,15000US482015337011,482015337011,15614
1485,1485,48,201,533701,3,1663,738,1663,1411,252,243,60,143,0,36,0,4,9,1100,898,202,196,50,109,0,34,0,3,6,738,549,189,482015337013,15000US482015337013,482015337013,29157
1486,1486,48,201,533801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015338011,15000US482015338011,482015338011,41731
1487,1487,48,201,533901,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015339013,15000US482015339013,482015339013,51462
1488,1488,48,201,533902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015339021,15000US482015339021,482015339021,30123
1489,1489,48,201,533902,2,39,10,39,23,16,16,0,11,0,5,0,0,0,25,12,13,13,0,8,0,5,0,0,0,10,10,0,482015339022,15000US482015339022,482015339022,38375
1490,1490,48,201,534001,1,560,218,560,443,117,116,24,70,1,21,0,0,1,367,277,90,90,21,54,1,14,0,0,0,218,194,24,482015340011,15000US482015340011,482015340011,29620
1491,1491,48,201,534002,1,149,43,149,76,73,71,4,67,0,0,0,0,2,95,44,51,50,4,46,0,0,0,0,1,43,41,2,482015340021,15000US482015340021,482015340021,54444
1492,1492,48,201,534002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015340022,15000US482015340022,482015340022,49245
1493,1493,48,201,534003,1,428,148,428,297,131,127,18,89,0,20,0,0,4,278,182,96,94,18,60,0,16,0,0,2,148,140,8,482015340031,15000US482015340031,482015340031,61337
1494,1494,48,201,534203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015342031,15000US482015342031,482015342031,41901
1495,1495,48,201,540100,1,60,22,60,12,48,44,14,4,0,26,0,0,4,42,8,34,32,12,4,0,16,0,0,2,22,22,0,482015401001,15000US482015401001,482015401001,131271
1496,1496,48,201,540100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015401002,15000US482015401002,482015401002,140833
1497,1497,48,201,540100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015401003,15000US482015401003,482015401003,61155
1498,1498,48,201,540200,1,2654,1006,2654,1597,1057,1039,596,170,5,260,5,3,18,1960,1085,875,862,510,129,5,213,5,0,13,1006,938,68,482015402001,15000US482015402001,482015402001,46661
1499,1499,48,201,540501,1,461,188,461,355,106,102,45,40,0,16,0,1,4,287,211,76,74,37,27,0,10,0,0,2,188,147,41,482015405011,15000US482015405011,482015405011,37827
1500,1500,48,201,540501,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015405012,15000US482015405012,482015405012,30659
1501,1501,48,201,540501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015405013,15000US482015405013,482015405013,35506
1502,1502,48,201,540502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015405021,15000US482015405021,482015405021,67697
1503,1503,48,201,540502,2,18,7,18,5,13,13,12,1,0,0,0,0,0,16,5,11,11,10,1,0,0,0,0,0,7,7,0,482015405022,15000US482015405022,482015405022,94583
1504,1504,48,201,540601,1,45,15,45,9,36,36,23,13,0,0,0,0,0,34,7,27,27,19,8,0,0,0,0,0,15,15,0,482015406011,15000US482015406011,482015406011,91940
1505,1505,48,201,540601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482015406012,15000US482015406012,482015406012,51957
