OBJECTID_1,OBJECTID,STATE,COUNTY,TRACT,BLKGRP,SUM_POP100,SUM_HU100,SUM_TotPop,SUM_HispPo,SUM_NonHis,SUM_NHOneR,SUM_NH_Whi,SUM_NH_Bla,SUM_NH_AmI,SUM_NH_Asi,SUM_NH_Haw,SUM_NH_Oth,SUM_NH_2or,SUM_VAP_To,SUM_VAP_Hi,SUM_VAP_No,SUM_VAP_NH,SUM_VAP__1,SUM_VAP__2,SUM_VAP__3,SUM_VAP__4,SUM_VAP_Ha,SUM_VAP__5,SUM_VAP__6,SUM_TotHou,SUM_OccHU,SUM_Vacant,BG_ID,GEOID,BG_ID_1, Median_HHI ,No_HS,HS_Graduate,Some_College,BS_and_Higher,Shapearea,Shapelen,Percent_No_HS,Percent_HS_Graduate,Percent_Some_College,Percent_BS_and_Higher,% No HS
1278,1278,48,201,510800,5,1265,744,1265,255,1010,981,816,70,2,93,0,0,29,1107,215,892,868,722,67,2,77,0,0,24,744,701,43,4.82015E+11,15000US482015108005,4.82015E+11," 75,395 ",65,93,139,791,5225613.506,9885.527283, 6 ,8.547794,12.775735,72.702206,6.0%
1656,1656,48,339,692300,5,18,13,18,2,16,16,16,0,0,0,0,0,0,16,1,15,15,15,0,0,0,0,0,0,13,8,5,4.83397E+11,15000US483396923005,4.83397E+11," 75,478 ",449,587,1094,1077,4123291.844,12199.98769, 14 ,18.303711,34.112878,33.582788,14.0%
1509,1509,48,201,540700,3,46,18,46,3,43,43,20,14,0,9,0,0,0,40,3,37,37,17,11,0,9,0,0,0,18,17,1,4.82015E+11,15000US482015407003,4.82015E+11," 75,625 ",115,353,479,481,1003597.507,11828.09715, 8 ,24.719888,33.543417,33.683473,8.1%
1413,1413,48,201,531000,2,2309,1046,2309,747,1562,1532,1470,27,5,28,0,2,30,1784,508,1276,1258,1204,25,2,25,0,2,18,1046,961,85,4.82015E+11,15000US482015310002,4.82015E+11," 75,766 ",372,436,370,808,15914834.89,17283.09294, 19 ,21.953676,18.630413,40.684794,18.7%
349,349,48,201,251402,2,1741,636,1741,234,1507,1482,1397,43,6,34,2,0,25,1262,152,1110,1098,1028,35,4,29,2,0,12,636,611,25,4.82013E+11,15000US482012514022,4.82013E+11," 75,885 ",97,291,343,390,8529744.27,12984.04184, 9 ,25.958965,30.597681,34.790366,8.7%
751,751,48,201,410500,4,1012,645,1012,143,869,849,767,24,0,57,0,1,20,932,126,806,797,721,24,0,51,0,1,9,645,579,66,4.82014E+11,15000US482014105004,4.82014E+11," 75,903 ",30,44,293,599,3171274.128,8322.012505, 3 ,4.554865,30.331263,62.008282,3.1%
816,816,48,201,412900,3,923,444,923,89,834,818,491,128,0,196,1,2,16,781,62,719,713,443,107,0,160,1,2,6,444,423,21,4.82014E+11,15000US482014129003,4.82014E+11," 75,938 ",0,120,280,379,4385408.856,8550.377491, -   ,15.404365,35.943517,48.652118,0.0%
999,999,48,201,431501,1,894,732,894,103,791,781,712,19,1,49,0,0,10,830,90,740,731,670,16,1,44,0,0,9,732,619,113,4.82014E+11,15000US482014315011,4.82014E+11," 75,963 ",0,175,147,563,3491506.843,7606.77548, -   ,19.774011,16.610169,63.615819,0.0%
1102,1102,48,201,450400,3,1080,566,1080,383,697,674,397,160,3,95,0,19,23,809,261,548,534,335,112,3,72,0,12,14,566,453,113,4.82015E+11,15000US482014504003,4.82015E+11," 76,111 ",110,96,184,221,2761875.914,7322.84736, 18 ,15.711948,30.114566,36.170213,18.0%
753,753,48,201,410600,2,1944,1529,1944,245,1699,1661,1433,111,8,98,2,9,38,1902,232,1670,1634,1414,106,8,95,2,9,36,1529,1355,174,4.82014E+11,15000US482014106002,4.82014E+11," 76,219 ",33,33,331,1275,4072589.434,12977.69627, 2 ,1.973684,19.796651,76.255981,2.0%
1380,1380,48,201,522401,2,1197,509,1197,290,907,895,813,27,3,49,0,3,12,966,188,778,770,701,19,2,46,0,2,8,509,483,26,4.82015E+11,15000US482015224012,4.82015E+11," 76,333 ",57,65,342,387,7555476.804,12498.57922, 7 ,7.638073,40.188014,45.475911,6.7%
725,725,48,201,350300,4,82,29,82,32,50,50,34,5,0,9,0,2,0,64,22,42,42,28,5,0,7,0,2,0,29,27,2,4.82014E+11,15000US482013503004,4.82014E+11," 76,350 ",85,267,453,227,389841.02,5003.513501, 8 ,25.872093,43.895349,21.996124,8.2%
1250,1250,48,201,455200,1,27,11,27,13,14,14,11,1,0,2,0,0,0,22,9,13,13,10,1,0,2,0,0,0,11,11,0,4.82015E+11,15000US482014552001,4.82015E+11," 76,471 ",116,208,284,183,3013555.364,18906.20295, 15 ,26.295828,35.903919,23.135272,14.7%
1412,1412,48,201,531000,1,1320,619,1320,346,974,957,907,14,5,30,0,1,17,1050,240,810,802,758,14,3,26,0,1,8,619,578,41,4.82015E+11,15000US482015310001,4.82015E+11," 76,875 ",79,196,471,317,9765119.636,15465.01696, 7 ,18.438382,44.308561,29.821261,7.4%
1439,1439,48,201,532002,1,1008,431,1008,322,686,670,498,156,3,10,0,3,16,794,223,571,559,417,131,3,5,0,3,12,431,408,23,4.82015E+11,15000US482015320021,4.82015E+11," 76,883 ",0,223,273,333,7064948.845,11228.82826, -   ,26.899879,32.931242,40.168878,0.0%
326,326,48,201,250800,2,93,44,93,3,90,90,84,0,0,6,0,0,0,77,1,76,76,70,0,0,6,0,0,0,44,41,3,4.82013E+11,15000US482012508002,4.82013E+11," 76,957 ",30,362,492,632,14048107.58,41841.04257, 2 ,23.878628,32.453826,41.688654,2.0%
1280,1280,48,201,510900,1,2119,1000,2119,933,1186,1176,1026,52,3,80,0,15,10,1704,659,1045,1038,912,46,3,67,0,10,7,1000,928,72,4.82015E+11,15000US482015109001,4.82015E+11," 77,171 ",109,66,335,638,20134895.48,24825.55196, 9 ,5.749129,29.181185,55.574913,9.5%
1097,1097,48,201,450300,2,2321,953,2321,665,1656,1619,812,641,8,150,1,7,37,1611,405,1206,1181,687,356,6,127,1,4,25,953,814,139,4.82015E+11,15000US482014503002,4.82015E+11," 77,276 ",68,253,353,791,6478958.832,15786.65282, 5 ,17.269625,24.095563,53.993174,4.6%
27,27,48,157,672400,1,115,30,115,12,103,99,0,62,0,37,0,0,4,83,8,75,71,0,40,0,31,0,0,4,30,30,0,4.81577E+11,15000US481576724001,4.81577E+11," 77,552 ",189,235,436,658,3813462.561,18004.20089, 12 ,15.480896,28.722003,43.346509,12.5%
318,318,48,201,250500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+11,15000US482012505002,4.82013E+11," 77,569 ",229,534,461,487,3785232.883,16752.11356, 13 ,31.209819,26.943308,28.462887,13.4%
719,719,48,201,350100,2,799,265,799,123,676,660,38,604,0,14,1,3,16,431,69,362,359,31,312,0,14,0,2,3,265,247,18,4.82014E+11,15000US482013501002,4.82014E+11," 77,768 ",575,957,1161,1505,39443490.77,49391.28323, 14 ,22.79657,27.656027,35.850405,13.7%
1032,1032,48,201,432300,4,1393,910,1393,377,1016,993,309,429,6,240,3,6,23,1134,273,861,845,285,347,3,203,3,4,16,910,715,195,4.82014E+11,15000US482014323004,4.82014E+11," 77,850 ",31,39,165,401,12365154.98,15851.14335, 5 ,6.132075,25.943396,63.050314,4.9%
1276,1276,48,201,510800,3,1140,675,1140,184,956,946,817,38,0,87,1,3,10,1020,144,876,870,756,34,0,76,1,3,6,675,641,34,4.82015E+11,15000US482015108003,4.82015E+11," 78,064 ",6,95,195,685,3177214.22,7115.6435, 1 ,9.683996,19.877676,69.826707,0.6%
33,33,48,157,672701,2,6,3,6,5,1,1,0,0,0,1,0,0,0,4,3,1,1,0,0,0,1,0,0,0,3,3,0,4.81577E+11,15000US481576727012,4.81577E+11," 78,142 ",393,996,1312,1378,1751449.967,15374.56651, 10 ,24.417749,32.164746,33.78279,9.6%
1343,1343,48,201,521300,3,1034,302,1034,748,286,274,238,10,2,22,0,2,12,745,502,243,235,208,8,2,15,0,2,8,302,295,7,4.82015E+11,15000US482015213003,4.82015E+11," 78,237 ",161,274,186,36,10441698.58,13287.24953, 25 ,41.704718,28.310502,5.479452,24.5%
1090,1090,48,201,440100,3,126,42,126,34,92,90,25,47,0,18,0,0,2,99,27,72,70,20,33,0,17,0,0,2,42,41,1,4.82014E+11,15000US482014401003,4.82014E+11," 78,438 ",133,35,265,705,1704154.235,12096.36323, 12 ,3.075571,23.286467,61.950791,11.7%
838,838,48,201,420400,1,1084,508,1084,132,952,937,793,52,2,90,0,0,15,893,110,783,772,664,39,2,67,0,0,11,508,487,21,4.82014E+11,15000US482014204001,4.82014E+11," 78,553 ",36,138,218,396,6554466.388,10225.61062, 5 ,17.51269,27.664975,50.253807,4.6%
743,743,48,201,410401,1,1810,1116,1810,304,1506,1489,1347,31,2,100,2,7,17,1621,236,1385,1373,1251,30,2,84,2,4,12,1116,1046,70,4.82014E+11,15000US482014104011,4.82014E+11," 78,750 ",55,42,283,1116,4073269.869,8372.540554, 4 ,2.807487,18.917112,74.59893,3.7%
784,784,48,201,411502,2,706,585,706,80,626,619,528,28,0,62,0,1,7,670,72,598,591,506,25,0,59,0,1,7,585,496,89,4.82014E+11,15000US482014115022,4.82014E+11," 78,804 ",0,129,28,656,5063980.747,11427.62255, -   ,15.867159,3.444034,80.688807,0.0%
1001,1001,48,201,431501,3,1302,898,1302,153,1149,1116,892,44,1,173,0,6,33,1164,128,1036,1014,828,39,1,142,0,4,22,898,823,75,4.82014E+11,15000US482014315013,4.82014E+11," 78,924 ",16,14,228,747,4274684.199,8471.206442, 2 ,1.393035,22.686567,74.328358,1.6%
974,974,48,201,431000,1,1712,959,1712,275,1437,1408,1145,90,6,166,0,1,29,1495,207,1288,1267,1050,74,6,137,0,0,21,959,910,49,4.82014E+11,15000US482014310001,4.82014E+11," 79,077 ",52,139,369,873,9134754.419,18489.17712, 4 ,9.69993,25.750174,60.921144,3.6%
313,313,48,201,250401,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+11,15000US482012504012,4.82013E+11," 79,325 ",21,311,527,155,399617.1503,4395.601844, 2 ,30.670611,51.972387,15.285996,2.1%
914,914,48,201,422402,4,897,394,897,192,705,698,559,68,1,68,0,2,7,726,140,586,585,479,50,1,55,0,0,1,394,383,11,4.82014E+11,15000US482014224024,4.82014E+11," 79,394 ",15,202,226,300,4874595.687,9750.815842, 2 ,27.187079,30.417227,40.376851,2.0%
1575,1575,48,201,551100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015511004,4.82016E+11," 79,535 ",163,385,361,538,76901.59717,6066.011615, 11 ,26.606773,24.948169,37.180373,11.3%
364,364,48,201,251700,4,1027,440,1027,116,911,898,768,91,10,12,1,16,13,739,84,655,650,558,58,10,11,1,12,5,440,376,64,4.82013E+11,15000US482012517004,4.82013E+11," 79,625 ",132,432,313,204,77587419.06,39336.899, 12 ,39.962997,28.954672,18.871415,12.2%
701,701,48,201,340700,4,1221,444,1221,204,1017,971,761,74,0,134,2,0,46,909,130,779,755,590,52,0,111,2,0,24,444,439,5,4.82013E+11,15000US482013407004,4.82013E+11," 79,655 ",10,181,298,356,5132719.595,9675.069323, 1 ,21.420118,35.266272,42.130178,1.2%
1260,1260,48,201,510300,3,929,480,929,183,746,730,702,10,5,11,0,2,16,748,142,606,597,576,9,4,8,0,0,9,480,437,43,4.82015E+11,15000US482015103003,4.82015E+11," 79,706 ",74,97,119,438,3376492.367,7854.808611, 10 ,13.324176,16.346154,60.164835,10.2%
1537,1537,48,201,542301,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015423013,4.82015E+11," 80,000 ",105,387,547,340,127537.4241,4487.928867, 8 ,28.063814,39.666425,24.655547,7.6%
341,341,48,201,251200,3,491,184,491,62,429,423,399,9,0,10,3,2,6,375,37,338,335,315,8,0,8,2,2,3,184,176,8,4.82013E+11,15000US482012512003,4.82013E+11," 80,363 ",108,159,353,467,7012572.931,24434.18228, 10 ,14.627415,32.474701,42.962282,9.9%
884,884,48,201,421700,4,874,447,874,73,801,794,630,30,0,133,0,1,7,723,59,664,661,543,22,0,95,0,1,3,447,427,20,4.82014E+11,15000US482014217004,4.82014E+11," 80,550 ",54,69,211,445,3384305.647,10963.84911, 7 ,8.85751,27.086008,57.124519,6.9%
259,259,48,201,233003,2,2,1,2,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,2,1,1,0,4.82012E+11,15000US482012330032,4.82012E+11," 80,714 ",84,176,116,83,440627.9814,7745.880514, 18 ,38.344227,25.272331,18.082789,18.3%
1297,1297,48,201,511302,1,1060,607,1060,174,886,873,849,9,0,15,0,0,13,896,140,756,751,729,8,0,14,0,0,5,607,539,68,4.82015E+11,15000US482015113021,4.82015E+11," 80,840 ",37,162,234,397,5005702.116,9038.636624, 4 ,19.518072,28.192771,47.831325,4.5%
1426,1426,48,201,531600,1,1473,700,1473,323,1150,1121,1043,59,4,15,0,0,29,1185,226,959,945,887,45,3,10,0,0,14,700,648,52,4.82015E+11,15000US482015316001,4.82015E+11," 81,042 ",55,312,262,501,14556349.98,15937.45916, 5 ,27.610619,23.185841,44.336283,4.9%
788,788,48,201,411600,2,1051,639,1051,91,960,941,859,44,0,38,0,0,19,861,80,781,768,696,40,0,32,0,0,13,639,532,107,4.82014E+11,15000US482014116002,4.82014E+11," 81,111 ",9,16,136,628,7714936.995,13972.164, 1 ,2.027883,17.237009,79.594423,1.1%
890,890,48,201,421900,2,1037,447,1037,84,953,948,878,17,1,46,0,6,5,810,53,757,754,703,12,1,36,0,2,3,447,430,17,4.82014E+11,15000US482014219002,4.82014E+11," 81,250 ",0,177,119,527,6034495.627,9981.079911, -   ,21.506683,14.459295,64.034022,0.0%
541,541,48,201,324000,2,243,84,243,127,116,116,70,6,0,40,0,0,0,187,93,94,94,63,5,0,26,0,0,0,84,76,8,4.82013E+11,15000US482013240002,4.82013E+11," 81,362 ",260,719,899,433,24838630.06,23694.29101, 11 ,31.112073,38.900909,18.736478,11.3%
1015,1015,48,201,431802,2,2392,1969,2392,470,1922,1863,1346,160,8,336,1,12,59,2131,401,1730,1684,1218,138,7,312,1,8,46,1969,1473,496,4.82014E+11,15000US482014318022,4.82014E+11," 81,413 ",26,107,440,1156,10823741.93,13300.04177, 2 ,6.188548,25.448236,66.859456,1.5%
1645,1645,48,201,555600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015556001,4.82016E+11," 81,445 ",301,385,354,365,1157337.708,17086.12102, 21 ,27.402135,25.19573,25.978648,21.4%
1259,1259,48,201,510300,2,1343,796,1343,369,974,948,859,52,3,31,1,2,26,1141,281,860,844,768,44,3,28,1,0,16,796,714,82,4.82015E+11,15000US482015103002,4.82015E+11," 81,477 ",42,194,469,587,8327064.998,14880.46383, 3 ,15.01548,36.30031,45.433437,3.3%
766,766,48,201,411000,1,1405,1197,1405,155,1250,1240,1109,45,2,84,0,0,10,1313,138,1175,1166,1043,40,2,81,0,0,9,1197,937,260,4.82014E+11,15000US482014110001,4.82014E+11," 81,571 ",13,0,137,801,4863121.418,9887.643881, 1 ,0,14.405889,84.227129,1.4%
1000,1000,48,201,431501,2,1515,1153,1515,168,1347,1323,1191,23,4,101,2,2,24,1387,152,1235,1217,1099,22,3,89,2,2,18,1153,1021,132,4.82014E+11,15000US482014315012,4.82014E+11," 81,585 ",0,113,255,878,3425344.343,9242.450335, -   ,9.069021,20.46549,70.46549,0.0%
744,744,48,201,410401,2,1005,629,1005,200,805,780,708,30,1,38,0,3,25,891,159,732,714,645,27,1,38,0,3,18,629,558,71,4.82014E+11,15000US482014104012,4.82014E+11," 82,083 ",107,56,220,567,2742693.983,6798.652612, 11 ,5.894737,23.157895,59.684211,11.3%
1577,1577,48,201,551200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015512002,4.82016E+11," 82,219 ",78,156,226,232,156589.2228,3705.386245, 11 ,22.543353,32.65896,33.526012,11.3%
793,793,48,201,411800,3,1496,905,1496,177,1319,1288,1065,40,2,179,2,0,31,1240,141,1099,1083,912,33,2,136,0,0,16,905,813,92,4.82014E+11,15000US482014118003,4.82014E+11," 82,222 ",51,121,213,845,8370346.567,20995.09556, 4 ,9.837398,17.317073,68.699187,4.1%
696,696,48,201,340600,1,1501,606,1501,152,1349,1327,1207,32,3,84,0,1,22,1211,91,1120,1111,1007,27,3,73,0,1,9,606,594,12,4.82013E+11,15000US482013406001,4.82013E+11," 82,266 ",57,150,354,664,10789482.22,14084.75825, 5 ,12.244898,28.897959,54.204082,4.7%
334,334,48,201,251100,1,1365,547,1365,136,1229,1218,1156,35,2,20,3,2,11,1075,90,985,977,934,25,2,14,1,1,8,547,529,18,4.82013E+11,15000US482012511001,4.82013E+11," 82,339 ",18,197,156,642,9525720.784,16199.2909, 2 ,19.447187,15.399803,63.376111,1.8%
1136,1136,48,201,451300,4,1235,560,1235,208,1027,993,847,56,3,80,2,5,34,974,157,817,799,691,40,3,63,2,0,18,560,525,35,4.82015E+11,15000US482014513004,4.82015E+11," 82,466 ",57,132,178,595,8461084.302,14350.36613, 6 ,13.721414,18.503118,61.850312,5.9%
722,722,48,201,350200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82014E+11,15000US482013502004,4.82014E+11," 82,520 ",238,356,644,394,337628.1998,4394.348697, 15 ,21.813725,39.460784,24.142157,14.6%
19,19,48,157,670601,1,1774,607,1774,130,1644,1625,45,1569,1,4,0,6,19,1312,71,1241,1234,38,1189,1,4,0,2,7,607,583,24,4.81577E+11,15000US481576706011,4.81577E+11," 82,550 ",59,435,501,308,14996600.83,17040.87824, 5 ,33.384497,38.449731,23.637759,4.5%
748,748,48,201,410500,1,1582,1182,1582,304,1278,1248,1087,46,1,110,0,4,30,1487,263,1224,1201,1056,43,1,97,0,4,23,1182,998,184,4.82014E+11,15000US482014105001,4.82014E+11," 83,125 ",32,128,248,676,3313630.691,10215.41887, 3 ,11.808118,22.878229,62.361624,3.0%
1265,1265,48,201,510400,3,1286,804,1286,318,968,945,869,43,1,29,0,3,23,1140,258,882,864,794,37,1,29,0,3,18,804,734,70,4.82015E+11,15000US482015104003,4.82015E+11," 83,229 ",108,20,138,743,5525124.86,9611.938913, 11 ,1.982161,13.676908,73.637265,10.7%
1098,1098,48,201,450300,3,663,283,663,71,592,584,500,4,0,80,0,0,8,506,51,455,451,382,3,0,66,0,0,4,283,271,12,4.82015E+11,15000US482014503003,4.82015E+11," 83,448 ",31,35,140,342,3035082.545,7234.461128, 6 ,6.386861,25.547445,62.408759,5.7%
939,939,48,201,423201,1,1618,533,1618,702,916,890,376,429,1,81,0,3,26,1210,466,744,723,331,314,1,75,0,2,21,533,516,17,4.82014E+11,15000US482014232011,4.82014E+11," 83,594 ",71,204,384,332,15055248.81,20319.0846, 7 ,20.585267,38.748739,33.501514,7.2%
1292,1292,48,201,511200,3,1564,891,1564,367,1197,1175,1050,56,1,67,0,1,22,1362,289,1073,1058,948,53,1,55,0,1,15,891,821,70,4.82015E+11,15000US482015112003,4.82015E+11," 83,902 ",72,114,196,547,9892349.726,17282.76284, 8 ,12.271259,21.097955,58.880517,7.8%
718,718,48,201,350100,1,8,2,8,0,8,8,0,2,0,6,0,0,0,8,0,8,8,0,2,0,6,0,0,0,2,2,0,4.82014E+11,15000US482013501001,4.82014E+11," 83,934 ",345,1116,1262,1579,1207457.538,7933.450586, 8 ,25.941423,29.335193,36.703859,8.0%
947,947,48,201,423302,1,1283,508,1283,192,1091,1080,420,576,1,75,0,8,11,1002,139,863,854,361,429,1,58,0,5,9,508,475,33,4.82014E+11,15000US482014233021,4.82014E+11," 84,375 ",47,307,265,494,6129103.162,10259.96936, 4 ,27.583109,23.809524,44.384546,4.2%
32,32,48,157,672701,1,3,1,3,0,3,3,0,0,0,3,0,0,0,3,0,3,3,0,0,0,3,0,0,0,1,1,0,4.81577E+11,15000US481576727011,4.81577E+11," 84,429 ",328,592,663,1081,573375.309,10931.77298, 12 ,22.222222,24.887387,40.578078,12.3%
770,770,48,201,411100,2,926,634,926,119,807,796,702,33,3,58,0,0,11,820,90,730,728,655,26,3,44,0,0,2,634,558,76,4.82014E+11,15000US482014111002,4.82014E+11," 84,464 ",48,69,121,678,2029141.167,6645.369543, 5 ,7.532751,13.209607,74.017467,5.2%
1542,1542,48,201,542500,1,16,7,16,2,14,13,8,3,0,2,0,0,1,12,2,10,10,7,3,0,0,0,0,0,7,6,1,4.82015E+11,15000US482015425001,4.82015E+11," 84,576 ",72,245,661,645,36382620.54,36384.34493, 4 ,15.095502,40.727049,39.74122,4.4%
952,952,48,201,423401,3,1379,436,1379,170,1209,1186,344,688,1,149,0,4,23,1016,115,901,887,240,517,1,126,0,3,14,436,424,12,4.82014E+11,15000US482014234013,4.82014E+11," 84,607 ",81,170,274,445,13784133.09,18690.71589, 8 ,17.525773,28.247423,45.876289,8.4%
1002,1002,48,201,431502,1,1138,837,1138,161,977,954,795,31,1,126,0,1,23,1056,137,919,901,761,28,1,110,0,1,18,837,747,90,4.82014E+11,15000US482014315021,4.82014E+11," 84,688 ",45,113,157,740,3308549.308,7382.714666, 4 ,10.7109,14.881517,70.14218,4.3%
699,699,48,201,340700,2,1840,713,1840,378,1462,1411,1188,115,17,78,1,12,51,1389,246,1143,1119,972,69,9,61,1,7,24,713,693,20,4.82013E+11,15000US482013407002,4.82013E+11," 84,909 ",58,248,556,541,9882132.703,16144.74147, 4 ,17.676408,39.629366,38.560228,4.1%
357,357,48,201,251502,6,1487,734,1487,205,1282,1259,1138,64,2,43,1,11,23,1162,148,1014,1003,903,56,2,33,1,8,11,734,630,104,4.82013E+11,15000US482012515026,4.82013E+11," 85,000 ",80,184,557,606,10300976.07,16999.6586, 6 ,12.894184,39.032936,42.466713,5.6%
1516,1516,48,201,541001,1,554,291,554,92,462,457,266,138,5,48,0,0,5,433,63,370,367,222,104,5,36,0,0,3,291,281,10,4.82015E+11,15000US482015410011,4.82015E+11," 85,233 ",246,600,1243,1575,1880724.994,26163.30002, 7 ,16.375546,33.924672,42.985808,6.7%
17,17,48,157,670500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81577E+11,15000US481576705001,4.81577E+11," 85,332 ",121,340,314,114,488422.8876,2941.629413, 14 ,38.245219,35.320585,12.823397,13.6%
888,888,48,201,421800,4,1227,528,1227,93,1134,1118,893,18,1,204,0,2,16,974,67,907,895,723,11,1,158,0,2,12,528,505,23,4.82014E+11,15000US482014218004,4.82014E+11," 85,333 ",69,120,149,683,6722310.219,10601.61789, 7 ,11.753183,14.593536,66.895201,6.8%
1625,1625,48,201,553401,1,30,16,30,9,21,21,15,2,0,4,0,0,0,24,5,19,19,13,2,0,4,0,0,0,16,12,4,4.82016E+11,15000US482015534011,4.82016E+11," 85,398 ",105,300,623,411,3399097.863,19438.32133, 7 ,20.847811,43.293954,28.561501,7.3%
752,752,48,201,410600,1,1262,1171,1262,190,1072,1046,872,73,2,94,1,4,26,1189,134,1055,1030,865,66,2,93,1,3,25,1171,851,320,4.82014E+11,15000US482014106001,4.82014E+11," 85,655 ",0,36,101,1008,6807914.49,11873.91246, -   ,3.144105,8.820961,88.034934,0.0%
320,320,48,201,250701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+11,15000US482012507011,4.82013E+11," 85,670 ",57,600,346,189,2551387.757,24138.068, 5 ,50.33557,29.026846,15.855705,4.8%
29,29,48,157,672500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81577E+11,15000US481576725003,4.81577E+11," 85,714 ",247,512,607,775,1624503.632,11880.75242, 12 ,23.914059,28.351238,36.198038,11.5%
1543,1543,48,201,542600,1,5,1,5,0,5,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,4,1,1,0,4.82015E+11,15000US482015426001,4.82015E+11," 86,169 ",277,583,815,569,12379058.36,18527.24609, 12 ,25.980392,36.319073,25.356506,12.3%
1127,1127,48,201,451100,1,578,387,578,53,525,522,438,25,0,56,1,2,3,534,42,492,489,414,22,0,50,1,2,3,387,357,30,4.82015E+11,15000US482014511001,4.82015E+11," 86,971 ",0,54,71,352,12600345.58,16093.10139, -   ,11.320755,14.884696,73.794549,0.0%
1522,1522,48,201,541601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+11,15000US482015416011,4.82015E+11," 87,031 ",107,326,521,802,441572.307,17407.40671, 6 ,18.56492,29.669704,45.671982,6.1%
83,83,48,201,211400,3,1162,536,1162,587,575,565,222,272,5,60,5,1,10,910,408,502,496,212,224,2,55,2,1,6,536,459,77,4.82012E+11,15000US482012114003,4.82012E+11," 87,096 ",224,139,29,483,19519418.66,20916.11963, 26 ,15.885714,3.314286,55.2,25.6%
1424,1424,48,201,531500,2,655,283,655,265,390,390,364,11,2,13,0,0,0,538,200,338,338,319,5,2,12,0,0,0,283,272,11,4.82015E+11,15000US482015315002,4.82015E+11," 87,143 ",54,145,133,167,2719259.389,7338.560863, 11 ,29.058116,26.653307,33.466934,10.8%
697,697,48,201,340600,2,1010,382,1010,121,889,885,814,35,4,31,0,1,4,776,83,693,690,628,32,4,26,0,0,3,382,377,5,4.82013E+11,15000US482013406002,4.82013E+11," 87,321 ",40,98,298,274,6701532.27,12813.3722, 6 ,13.802817,41.971831,38.591549,5.6%
358,358,48,201,251503,1,2264,798,2264,269,1995,1958,1827,39,6,78,3,5,37,1549,161,1388,1375,1271,30,3,67,2,2,13,798,773,25,4.82013E+11,15000US482012515031,4.82013E+11," 87,366 ",12,172,578,547,9994102.472,15069.73743, 1 ,13.139801,44.155844,41.787624,0.9%
46,46,48,201,210100,1,9652,87,9652,1788,7864,7845,2893,4881,3,58,0,10,19,9469,1747,7722,7704,2839,4795,3,57,0,10,18,87,72,15,4.82012E+11,15000US482012101001,4.82012E+11," 87,375 ",1794,1717,661,78,7482126.178,14983.40486, 42 ,40.4,15.552941,1.835294,42.2%
774,774,48,201,411300,1,1497,1086,1497,162,1335,1327,1156,50,5,113,1,2,8,1399,143,1256,1250,1098,38,5,107,1,1,6,1086,915,171,4.82014E+11,15000US482014113001,4.82014E+11," 87,446 ",0,0,303,922,9609449.651,13838.38715, -   ,0,24.734694,75.265306,0.0%
1016,1016,48,201,431900,1,738,667,738,83,655,643,563,30,0,48,2,0,12,707,76,631,621,545,28,0,46,2,0,10,667,505,162,4.82014E+11,15000US482014319001,4.82014E+11," 88,229 ",13,60,93,276,6710927.185,15207.47355, 3 ,13.574661,21.040724,62.443439,2.9%
340,340,48,201,251200,2,2438,967,2438,361,2077,2042,1919,81,3,38,1,0,35,1787,231,1556,1540,1451,56,3,29,1,0,16,967,883,84,4.82013E+11,15000US482012512002,4.82013E+11," 88,333 ",48,245,647,751,13270923.03,17687.78625, 3 ,14.488468,38.261384,44.411591,2.8%
1643,1643,48,201,555502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82016E+11,15000US482015555021,4.82016E+11," 88,411 ",249,527,1801,1859,924293.1811,32902.82508, 6 ,11.880072,40.599639,41.907124,5.6%
